pv_power_kW,ghi_Wm2,temperature_C
0.0000,0.0000,5.4424
0.0000,0.0000,6.6283
0.0000,0.0000,6.3997
0.0000,0.0000,7.7028
0.0000,0.0000,5.5491
0.0000,0.0000,5.6222
0.0000,0.0000,9.3476
0.0000,0.0000,11.1775
0.0000,0.0000,8.9840
0.0000,0.0000,8.4326
0.0000,0.0000,9.0918
0.0000,0.0000,7.5509
0.0000,0.0000,8.4488
0.0000,0.0000,11.6165
0.0000,0.0000,10.6694
0.0000,0.0000,12.4813
0.0000,0.0000,13.9815
0.0000,0.0000,12.0868
0.0000,0.0000,9.2025
0.0000,0.0000,13.5784
0.0000,0.0000,11.7401
0.0000,0.0000,12.6404
0.0000,0.0000,11.4675
0.0000,0.0000,12.8804
0.0000,0.0000,11.1619
0.0000,0.0000,14.9152
0.0000,0.0000,14.0957
0.0000,0.0000,14.4675
0.0000,0.0000,13.0745
0.0000,0.0000,12.5051
0.0000,0.0000,15.0623
0.0000,0.0000,15.7639
0.0000,0.0000,14.7839
0.0000,0.0000,14.7713
0.0000,0.0000,12.7611
0.0000,0.0000,14.2195
0.0000,0.0000,14.4671
0.0000,0.0000,11.1932
0.0000,0.0000,12.6451
0.0000,0.0000,11.2549
2.3402,10.1572,12.7239
14.4465,62.7020,11.1873
23.8564,103.5435,12.3326
38.1041,165.3822,13.2368
49.7701,216.0160,12.3424
61.0572,265.0050,11.0840
68.1678,295.8671,12.4647
77.7154,337.3065,7.9298
91.6804,397.9183,10.6636
101.6497,441.1877,13.6127
110.2575,478.5480,10.4575
110.6820,480.3905,10.5930
127.3972,552.9392,8.6894
134.4484,583.5436,8.5478
141.9233,615.9865,8.6188
135.4460,587.8733,8.0419
153.5432,666.4202,9.3516
149.3370,648.1640,7.1861
153.8747,667.8588,9.0673
145.8778,633.1501,6.7449
152.9874,664.0079,7.0978
168.8354,732.7925,6.4583
156.6955,680.1021,4.0148
163.9950,711.7840,3.4033
163.5357,709.7904,7.7629
168.3939,730.8765,5.0494
166.0696,720.7883,6.9510
161.7188,701.9044,6.3817
156.0720,677.3957,2.4532
154.6284,671.1301,2.0005
143.3291,622.0880,2.2304
127.5244,553.4914,5.1121
136.6217,592.9760,3.9676
118.7382,515.3568,4.1915
121.3209,526.5666,4.7520
112.0765,486.4432,4.1814
101.3326,439.8118,4.2847
87.6744,380.5311,3.8059
81.3683,353.1612,2.9038
73.5102,319.0546,4.7341
58.6773,254.6757,2.2371
48.9302,212.3707,2.6230
39.9243,173.2828,5.8953
26.7149,115.9499,2.1698
15.5953,67.6878,2.1407
4.2313,18.3650,2.3328
0.0000,0.0000,2.2167
0.0000,0.0000,7.7180
0.0000,0.0000,3.8315
0.0000,0.0000,7.7928
0.0000,0.0000,3.9970
0.0000,0.0000,6.2702
0.0000,0.0000,3.4272
0.0000,0.0000,6.1422
0.0000,0.0000,7.3038
0.0000,0.0000,5.5738
0.0000,0.0000,7.0614
0.0000,0.0000,6.6667
0.0000,0.0000,5.5871
0.0000,0.0000,6.3145
0.0000,0.0000,7.8830
0.0000,0.0000,5.8450
0.0000,0.0000,7.5381
0.0000,0.0000,6.2736
0.0000,0.0000,9.7817
0.0000,0.0000,9.2529
0.0000,0.0000,10.1282
0.0000,0.0000,10.7385
0.0000,0.0000,9.4928
0.0000,0.0000,8.8852
0.0000,0.0000,7.7581
0.0000,0.0000,10.6957
0.0000,0.0000,12.6945
0.0000,0.0000,11.8682
0.0000,0.0000,9.0760
0.0000,0.0000,13.0372
0.0000,0.0000,11.8292
0.0000,0.0000,12.9294
0.0000,0.0000,12.7211
0.0000,0.0000,11.1005
0.0000,0.0000,13.1028
0.0000,0.0000,12.2649
0.0000,0.0000,14.1544
0.0000,0.0000,15.0537
0.0000,0.0000,17.7531
0.0000,0.0000,13.0057
0.0000,0.0000,12.1035
0.0000,0.0000,12.6398
0.0000,0.0000,13.8873
0.0000,0.0000,12.0724
0.0000,0.0000,14.5717
0.0000,0.0000,12.5153
0.0000,0.0000,14.3114
0.0000,0.0000,12.0858
0.0000,0.0000,15.8886
0.0000,0.0000,11.9964
1.4550,6.3151,14.1779
13.6700,59.3317,10.4597
24.7153,107.2714,11.0898
34.2738,148.7579,12.2254
48.9606,212.5026,13.0559
59.6511,258.9025,12.3630
66.5874,289.0079,10.4748
80.9373,351.2905,11.1945
85.3952,370.6388,10.6636
92.7546,402.5807,9.9817
109.5848,475.6286,9.9828
109.9923,477.3972,11.4262
123.8444,537.5192,9.9608
127.2637,552.3596,6.1631
141.0308,612.1130,7.7669
131.6468,571.3835,9.3146
137.3970,596.3409,9.4644
157.3727,683.0410,7.3965
161.3625,700.3583,7.7300
163.8191,711.0203,6.4789
161.1373,699.3808,6.7356
160.9625,698.6221,6.9545
166.4786,722.5632,2.9476
164.4172,713.6162,5.4081
166.8657,724.2433,4.5220
167.4771,726.8970,3.8366
159.1692,690.8387,4.5523
154.6955,671.4214,7.0747
156.2728,678.2672,4.4959
153.3679,665.6592,3.1814
137.6875,597.6019,3.6935
142.4180,618.1339,2.3857
133.9580,581.4150,3.8776
121.1384,525.7743,5.6787
119.8760,520.2952,3.0729
103.3530,448.5806,3.4287
102.3595,444.2688,3.8019
93.2306,404.6465,3.0541
75.7351,328.7113,2.4864
72.6807,315.4546,3.7341
56.9027,246.9735,4.3043
43.3246,188.0406,0.5412
36.4677,158.2799,1.6344
27.1518,117.8462,5.4137
15.4130,66.8969,1.8231
3.4090,14.7960,3.2568
0.0000,0.0000,4.3835
0.0000,0.0000,7.3064
0.0000,0.0000,4.2009
0.0000,0.0000,2.0846
0.0000,0.0000,4.2145
0.0000,0.0000,2.8660
0.0000,0.0000,6.3141
0.0000,0.0000,2.7770
0.0000,0.0000,6.1950
0.0000,0.0000,7.1659
0.0000,0.0000,6.7411
0.0000,0.0000,6.5331
0.0000,0.0000,5.3087
0.0000,0.0000,5.7545
0.0000,0.0000,6.7339
0.0000,0.0000,7.5234
0.0000,0.0000,4.6039
0.0000,0.0000,9.5049
0.0000,0.0000,10.0085
0.0000,0.0000,7.3495
0.0000,0.0000,8.0779
0.0000,0.0000,10.6213
0.0000,0.0000,7.7650
0.0000,0.0000,11.2413
0.0000,0.0000,10.3164
0.0000,0.0000,12.4496
0.0000,0.0000,10.2093
0.0000,0.0000,12.8531
0.0000,0.0000,10.8623
0.0000,0.0000,10.6271
0.0000,0.0000,11.2744
0.0000,0.0000,11.3637
0.0000,0.0000,12.1773
0.0000,0.0000,11.5848
0.0000,0.0000,13.2527
0.0000,0.0000,13.0658
0.0000,0.0000,11.7583
0.0000,0.0000,13.1066
0.0000,0.0000,12.1161
0.0000,0.0000,13.0930
0.0000,0.0000,12.1086
0.0000,0.0000,13.0799
0.0000,0.0000,12.8995
0.0000,0.0000,13.0596
0.0000,0.0000,13.2234
0.0000,0.0000,15.0638
0.0000,0.0000,13.4829
0.0000,0.0000,12.1399
0.0000,0.0000,15.1353
0.0000,0.0000,11.7420
0.8049,3.4936,14.0902
12.8976,55.9790,11.0639
22.9263,99.5067,14.0244
33.7250,146.3758,13.3466
47.9771,208.2340,11.4649
55.3967,240.4373,13.1724
64.9169,281.7574,11.1875
80.1020,347.6651,9.9688
90.2502,391.7111,11.7712
99.9137,433.6533,7.8968
98.6132,428.0085,10.9595
117.7802,511.1988,8.1698
117.1513,508.4690,8.2602
127.3516,552.7411,7.8198
139.0688,603.5974,8.9646
133.2477,578.3319,10.3717
129.2989,561.1932,6.8066
146.2719,634.8607,8.7618
160.4501,696.3978,6.5938
155.8970,676.6364,6.8313
156.1610,677.7820,3.0240
167.8019,728.3069,6.8394
168.6821,732.1272,3.8773
154.5733,670.8913,8.8110
168.0592,729.4235,4.0099
166.5587,722.9110,5.1613
164.2730,712.9905,1.7285
154.0624,668.6737,5.8070
157.3884,683.1095,1.4333
152.8190,663.2770,2.1972
141.2774,613.1830,4.2940
132.6050,575.5424,4.0002
131.7961,572.0318,5.4748
116.0913,503.8684,4.2635
116.9594,507.6363,5.0696
110.1397,478.0370,0.6024
99.8850,433.5285,3.8768
92.3835,400.9700,0.5254
77.0161,334.2711,0.9439
65.7825,285.5143,4.8965
56.9308,247.0956,4.1024
41.8085,181.4605,1.8233
37.4897,162.7156,2.9490
25.7087,111.5828,1.2942
14.7127,63.8572,2.3069
2.7085,11.7554,1.3884
0.0000,0.0000,5.6389
0.0000,0.0000,4.8270
0.0000,0.0000,3.7714
0.0000,0.0000,4.5673
0.0000,0.0000,3.6019
0.0000,0.0000,5.6165
0.0000,0.0000,3.4183
0.0000,0.0000,4.5889
0.0000,0.0000,5.4631
0.0000,0.0000,6.8474
0.0000,0.0000,6.2022
0.0000,0.0000,7.6829
0.0000,0.0000,6.3504
0.0000,0.0000,7.1736
0.0000,0.0000,8.8783
0.0000,0.0000,7.1884
0.0000,0.0000,7.1116
0.0000,0.0000,8.1441
0.0000,0.0000,8.0078
0.0000,0.0000,10.7240
0.0000,0.0000,8.2572
0.0000,0.0000,8.8271
0.0000,0.0000,8.7081
0.0000,0.0000,10.7303
0.0000,0.0000,11.1398
0.0000,0.0000,9.6586
0.0000,0.0000,9.7203
0.0000,0.0000,12.6329
0.0000,0.0000,11.3325
0.0000,0.0000,9.1819
0.0000,0.0000,13.9590
0.0000,0.0000,11.2185
0.0000,0.0000,10.7547
0.0000,0.0000,13.5441
0.0000,0.0000,12.2082
0.0000,0.0000,13.0158
0.0000,0.0000,10.0985
0.0000,0.0000,14.5109
0.0000,0.0000,14.4463
0.0000,0.0000,11.3389
0.0000,0.0000,12.9921
0.0000,0.0000,13.7763
0.0000,0.0000,11.8358
0.0000,0.0000,11.0042
0.0000,0.0000,14.0408
0.0000,0.0000,11.0066
0.0000,0.0000,14.8790
0.0000,0.0000,14.6686
0.0000,0.0000,10.9094
0.0000,0.0000,12.0003
0.1028,0.4463,14.0116
11.7208,50.8715,11.7542
24.0633,104.4413,13.4812
33.6605,146.0961,12.7744
47.3500,205.5121,9.8999
58.4337,253.6187,10.3344
66.1267,287.0085,11.5965
78.7331,341.7233,8.9105
87.7413,380.8215,11.2441
99.0870,430.0651,8.8118
107.0620,464.6788,5.9882
111.6212,484.4671,10.8721
114.8453,498.4604,7.2306
132.4313,574.7885,4.3531
139.2448,604.3611,9.9852
140.0981,608.0645,8.2103
134.3610,583.1641,5.5617
153.1290,664.6225,6.2909
159.5367,692.4337,6.8526
162.7605,706.4259,4.9715
155.2312,673.7464,5.5396
166.8813,724.3110,3.9465
167.7606,728.1275,5.7234
164.7948,715.2553,5.1787
155.9654,676.9330,3.8698
165.6393,718.9205,5.8038
162.8438,706.7874,2.0237
153.3390,665.5338,3.9443
150.1642,651.7542,4.9032
151.9133,659.3460,3.5890
142.3092,617.6616,3.1836
131.6817,571.5352,1.7946
133.9584,581.4167,3.2019
114.5837,497.3250,3.5477
118.7017,515.1983,4.7334
97.8857,424.8511,0.5646
92.0865,399.6808,3.3031
89.1488,386.9308,0.7071
80.4966,349.3775,0.8116
65.0149,282.1827,1.5547
57.5067,249.5949,1.3570
49.0033,212.6878,1.9593
34.6052,150.1963,0.2017
25.8393,112.1499,-0.2432
13.8101,59.9397,3.1562
1.8976,8.2361,4.2270
0.0000,0.0000,5.3048
0.0000,0.0000,4.4734
0.0000,0.0000,2.5273
0.0000,0.0000,5.2754
0.0000,0.0000,3.6527
0.0000,0.0000,7.4902
0.0000,0.0000,4.2367
0.0000,0.0000,4.5877
0.0000,0.0000,6.9070
0.0000,0.0000,5.6590
0.0000,0.0000,4.3366
0.0000,0.0000,5.9379
0.0000,0.0000,6.2963
0.0000,0.0000,3.7795
0.0000,0.0000,5.3361
0.0000,0.0000,8.1840
0.0000,0.0000,7.5066
0.0000,0.0000,9.1127
0.0000,0.0000,8.5901
0.0000,0.0000,5.3322
0.0000,0.0000,8.1731
0.0000,0.0000,9.6740
0.0000,0.0000,7.9459
0.0000,0.0000,11.0529
0.0000,0.0000,7.1174
0.0000,0.0000,9.2233
0.0000,0.0000,11.0347
0.0000,0.0000,11.4960
0.0000,0.0000,9.1316
0.0000,0.0000,8.0755
0.0000,0.0000,8.3904
0.0000,0.0000,13.9426
0.0000,0.0000,8.9533
0.0000,0.0000,12.2218
0.0000,0.0000,10.6314
0.0000,0.0000,10.4295
0.0000,0.0000,13.5184
0.0000,0.0000,10.0900
0.0000,0.0000,11.4854
0.0000,0.0000,13.4502
0.0000,0.0000,15.6647
0.0000,0.0000,11.4507
0.0000,0.0000,14.7709
0.0000,0.0000,10.3424
0.0000,0.0000,15.5309
0.0000,0.0000,14.5677
0.0000,0.0000,10.0160
0.0000,0.0000,12.5517
0.0000,0.0000,10.9501
0.0000,0.0000,10.8499
0.0000,0.0000,10.2587
11.1874,48.5564,11.3418
23.2860,101.0678,9.4679
33.1245,143.7697,10.9446
46.5495,202.0378,10.2859
57.7942,250.8428,9.8991
63.1202,273.9591,8.9363
70.3848,305.4897,7.7991
86.9707,377.4770,7.9002
88.9090,385.8896,8.4296
107.4069,466.1759,11.7204
114.2881,496.0422,9.0016
120.6998,523.8707,6.8801
130.8674,568.0007,9.9721
121.3999,526.9093,6.1710
143.2062,621.5546,8.5147
149.9266,650.7230,7.7270
147.2597,639.1481,6.9610
158.6230,688.4680,4.1886
143.0313,620.7957,4.5659
151.8352,659.0068,5.5736
165.3039,717.4647,5.2976
166.8384,724.1249,5.5537
166.9241,724.4968,6.4576
166.2167,721.4266,5.0122
148.5340,644.6790,3.0602
162.4382,705.0270,3.4128
148.5263,644.6453,4.7805
146.0616,633.9478,1.8134
149.7272,649.8578,2.1776
145.4384,631.2432,4.8275
132.6279,575.6419,1.6670
125.1387,543.1368,-0.0961
108.7458,471.9871,4.3525
115.3058,500.4591,-0.0003
108.1565,469.4294,4.1568
89.9180,390.2691,3.2282
84.1188,365.0990,3.7324
74.1198,321.7003,0.4411
70.2063,304.7148,2.9812
56.8691,246.8278,3.4756
44.6405,193.7521,0.7554
36.7517,159.5126,1.7460
25.0639,108.7843,3.6118
12.2960,53.3682,4.3595
1.2011,5.2130,0.5869
0.0000,0.0000,2.5635
0.0000,0.0000,4.3170
0.0000,0.0000,2.3563
0.0000,0.0000,4.2232
0.0000,0.0000,3.6470
0.0000,0.0000,6.0068
0.0000,0.0000,1.7203
0.0000,0.0000,6.1680
0.0000,0.0000,5.7845
0.0000,0.0000,5.3635
0.0000,0.0000,4.7773
0.0000,0.0000,2.8607
0.0000,0.0000,5.9384
0.0000,0.0000,6.8404
0.0000,0.0000,6.2883
0.0000,0.0000,3.0734
0.0000,0.0000,6.0276
0.0000,0.0000,5.0141
0.0000,0.0000,8.5158
0.0000,0.0000,3.6036
0.0000,0.0000,7.9020
0.0000,0.0000,8.2210
0.0000,0.0000,9.8197
0.0000,0.0000,10.0236
0.0000,0.0000,5.9242
0.0000,0.0000,7.7965
0.0000,0.0000,9.5878
0.0000,0.0000,8.9270
0.0000,0.0000,10.8971
0.0000,0.0000,9.7436
0.0000,0.0000,11.3178
0.0000,0.0000,11.1485
0.0000,0.0000,13.2042
0.0000,0.0000,12.4071
0.0000,0.0000,8.8157
0.0000,0.0000,13.0302
0.0000,0.0000,8.6961
0.0000,0.0000,12.3730
0.0000,0.0000,10.8556
0.0000,0.0000,9.2155
0.0000,0.0000,13.1737
0.0000,0.0000,13.2408
0.0000,0.0000,12.7886
0.0000,0.0000,8.1772
0.0000,0.0000,12.5597
0.0000,0.0000,9.9011
0.0000,0.0000,12.5325
0.0000,0.0000,13.2485
0.0000,0.0000,11.1211
0.0000,0.0000,10.0420
0.0000,0.0000,10.2030
9.9164,43.0400,10.1882
20.8617,90.5454,9.8251
34.2454,148.6345,9.1875
44.9473,195.0839,11.2361
56.9857,247.3337,7.8060
67.5132,293.0260,10.7256
76.3066,331.1918,8.4812
79.9497,347.0038,12.0472
90.2489,391.7053,7.4091
102.2417,443.7573,8.2274
110.0447,477.6245,9.3596
120.3109,522.1826,9.4792
117.9963,512.1365,7.9601
135.8704,589.7155,8.9228
130.1864,565.0452,9.4958
141.4847,614.0830,8.4422
147.4489,639.9692,4.8320
153.1416,664.6771,5.4701
157.8818,685.2507,6.2971
159.7928,693.5453,5.8299
161.9080,702.7256,5.6705
149.3691,648.3034,5.0929
163.7147,710.5674,6.0328
158.1737,686.5178,4.7501
158.1751,686.5239,3.6282
151.9336,659.4341,3.6651
132.9873,577.2018,2.4979
142.1300,616.8835,2.8828
150.1020,651.4845,0.0596
143.6148,623.3282,2.5282
138.8417,602.6116,1.8514
120.9730,525.0563,1.2277
124.8806,542.0165,1.5655
110.1915,478.2617,1.4294
107.2037,465.2938,1.7027
93.9011,407.5570,0.4339
86.3049,374.5875,3.0802
77.8783,338.0133,5.0417
65.1784,282.8925,1.0809
58.5638,254.1834,-1.6193
46.7908,203.0852,0.7728
34.6064,150.2014,2.6671
22.9360,99.5487,2.1899
12.4289,53.9449,1.2273
0.4618,2.0045,0.2238
0.0000,0.0000,5.2372
0.0000,0.0000,2.5135
0.0000,0.0000,2.6107
0.0000,0.0000,3.0403
0.0000,0.0000,2.7305
0.0000,0.0000,3.1154
0.0000,0.0000,4.9676
0.0000,0.0000,3.2157
0.0000,0.0000,2.3209
0.0000,0.0000,6.7567
0.0000,0.0000,4.9633
0.0000,0.0000,7.7152
0.0000,0.0000,7.4457
0.0000,0.0000,4.0730
0.0000,0.0000,6.7936
0.0000,0.0000,7.2977
0.0000,0.0000,6.7577
0.0000,0.0000,9.8603
0.0000,0.0000,7.9375
0.0000,0.0000,4.9072
0.0000,0.0000,8.7338
0.0000,0.0000,8.0047
0.0000,0.0000,8.6085
0.0000,0.0000,8.6777
0.0000,0.0000,9.7629
0.0000,0.0000,7.7789
0.0000,0.0000,12.4840
0.0000,0.0000,10.6476
0.0000,0.0000,10.4545
0.0000,0.0000,10.5334
0.0000,0.0000,12.9937
0.0000,0.0000,11.8073
0.0000,0.0000,12.9099
0.0000,0.0000,11.1150
0.0000,0.0000,12.4610
0.0000,0.0000,14.6570
0.0000,0.0000,9.5547
0.0000,0.0000,12.5300
0.0000,0.0000,13.1701
0.0000,0.0000,11.3764
0.0000,0.0000,11.3833
0.0000,0.0000,9.4046
0.0000,0.0000,15.5566
0.0000,0.0000,10.2570
0.0000,0.0000,11.6589
0.0000,0.0000,12.0666
0.0000,0.0000,9.5671
0.0000,0.0000,12.5626
0.0000,0.0000,10.0289
0.0000,0.0000,11.2191
0.0000,0.0000,13.1353
9.8536,42.7675,12.2186
20.6231,89.5100,9.7188
32.8879,142.7426,9.7751
43.6893,189.6238,10.7492
56.1808,243.8401,7.4396
64.7302,280.9469,8.9326
72.6212,315.1961,9.2036
86.4964,375.4183,6.4271
92.6440,402.1009,11.8043
105.6914,458.7302,8.7707
107.2995,465.7098,8.2866
122.3458,531.0149,7.0250
129.7777,563.2713,7.6819
136.5694,592.7491,6.9556
138.0823,599.3154,5.2522
136.1098,590.7542,2.6437
143.0580,620.9114,6.7663
149.6016,649.3124,7.3044
144.9022,628.9157,1.4280
155.6991,675.7772,6.8099
163.8835,711.3000,0.8755
161.7353,701.9761,5.3360
152.0947,660.1332,4.0811
162.4751,705.1871,5.1057
160.1547,695.1158,2.3902
150.6032,653.6596,4.8318
143.6319,623.4024,0.4600
142.3357,617.7763,1.8516
135.7562,589.2195,2.8454
137.7340,597.8040,4.1491
137.9494,598.7390,1.8086
131.3000,569.8783,1.1731
121.8027,528.6575,0.7396
109.9965,477.4154,2.8949
96.1295,417.2289,4.6130
92.6360,402.0659,1.3807
83.8941,364.1235,3.3049
73.9038,320.7632,0.8378
61.1827,265.5500,2.3054
55.9436,242.8110,-1.2553
43.9454,190.7354,2.5486
35.1897,152.7329,1.1545
22.7093,98.5648,-0.2626
11.6779,50.6853,1.7058
0.0000,0.0000,1.0272
0.0000,0.0000,1.4999
0.0000,0.0000,3.2147
0.0000,0.0000,0.7700
0.0000,0.0000,6.2427
0.0000,0.0000,3.3538
0.0000,0.0000,5.5779
0.0000,0.0000,1.6557
0.0000,0.0000,2.8892
0.0000,0.0000,5.2304
0.0000,0.0000,4.5520
0.0000,0.0000,6.4266
0.0000,0.0000,1.6152
0.0000,0.0000,2.8907
0.0000,0.0000,5.6715
0.0000,0.0000,5.1695
0.0000,0.0000,6.2873
0.0000,0.0000,3.9142
0.0000,0.0000,5.7093
0.0000,0.0000,5.7337
0.0000,0.0000,5.4107
0.0000,0.0000,7.0472
0.0000,0.0000,7.5958
0.0000,0.0000,6.9095
0.0000,0.0000,8.4193
0.0000,0.0000,6.5037
0.0000,0.0000,9.2606
0.0000,0.0000,9.6383
0.0000,0.0000,9.7984
0.0000,0.0000,10.6320
0.0000,0.0000,9.2395
0.0000,0.0000,8.4456
0.0000,0.0000,8.6194
0.0000,0.0000,9.5866
0.0000,0.0000,12.9218
0.0000,0.0000,8.4456
0.0000,0.0000,9.8813
0.0000,0.0000,11.0867
0.0000,0.0000,10.0413
0.0000,0.0000,10.2487
0.0000,0.0000,8.6723
0.0000,0.0000,11.8572
0.0000,0.0000,11.2844
0.0000,0.0000,12.2007
0.0000,0.0000,12.1071
0.0000,0.0000,8.5881
0.0000,0.0000,13.5550
0.0000,0.0000,13.0550
0.0000,0.0000,9.2571
0.0000,0.0000,11.1106
0.0000,0.0000,12.1762
0.0000,0.0000,11.1125
8.9775,38.9648,9.5179
19.5438,84.8253,11.9323
27.8099,120.7029,11.2590
44.1710,191.7146,12.4093
54.2125,235.2975,7.6324
66.2668,287.6162,9.2919
72.7358,315.6934,8.5289
69.9633,303.6603,8.9731
91.3381,396.4325,6.8645
104.8374,455.0236,9.4907
113.4418,492.3689,8.9889
104.9776,455.6318,7.0316
120.5775,523.3400,7.4770
135.6803,588.8902,5.7361
140.5287,609.9335,6.1624
142.3803,617.9702,3.7933
138.7310,602.1310,5.7709
147.8269,641.6096,5.2934
148.1193,642.8790,0.7257
155.9250,676.7579,6.3697
163.1969,708.3201,4.5272
155.2917,674.0093,5.5668
149.4419,648.6196,4.0412
163.4528,709.4306,3.6827
146.0322,633.8204,2.8222
144.4979,627.1609,3.1338
153.5592,666.4895,1.1895
145.0290,629.4663,2.8970
142.8550,620.0305,1.1279
139.1579,603.9841,3.0025
130.1524,564.8975,0.3516
121.9297,529.2086,3.1619
109.7836,476.4915,1.4788
108.2507,469.8381,0.8100
98.2496,426.4304,-0.0231
86.5230,375.5341,2.2087
86.5266,375.5494,0.2579
75.1008,325.9582,-0.4001
63.5381,275.7731,0.3693
55.7350,241.9053,-0.9643
40.0704,173.9166,1.1363
32.0361,139.0454,2.6317
21.1161,91.6496,-0.4622
10.2568,44.5173,0.4938
0.0000,0.0000,1.5948
0.0000,0.0000,-0.0670
0.0000,0.0000,3.5063
0.0000,0.0000,2.4666
0.0000,0.0000,1.5524
0.0000,0.0000,4.8360
0.0000,0.0000,0.6739
0.0000,0.0000,3.6389
0.0000,0.0000,3.9522
0.0000,0.0000,3.9065
0.0000,0.0000,1.4463
0.0000,0.0000,4.4878
0.0000,0.0000,2.8633
0.0000,0.0000,4.0306
0.0000,0.0000,4.4378
0.0000,0.0000,6.2531
0.0000,0.0000,5.1809
0.0000,0.0000,5.8811
0.0000,0.0000,8.7154
0.0000,0.0000,6.2530
0.0000,0.0000,6.6305
0.0000,0.0000,5.2091
0.0000,0.0000,8.8699
0.0000,0.0000,8.3850
0.0000,0.0000,9.6357
0.0000,0.0000,5.8828
0.0000,0.0000,6.9656
0.0000,0.0000,10.0421
0.0000,0.0000,9.1918
0.0000,0.0000,6.1167
0.0000,0.0000,9.9609
0.0000,0.0000,9.9068
0.0000,0.0000,11.7098
0.0000,0.0000,10.1602
0.0000,0.0000,7.3871
0.0000,0.0000,11.4356
0.0000,0.0000,9.6256
0.0000,0.0000,10.0614
0.0000,0.0000,10.3256
0.0000,0.0000,9.3988
0.0000,0.0000,10.2805
0.0000,0.0000,12.1640
0.0000,0.0000,11.7935
0.0000,0.0000,11.2921
0.0000,0.0000,11.4065
0.0000,0.0000,10.5331
0.0000,0.0000,12.1287
0.0000,0.0000,10.1771
0.0000,0.0000,10.4029
0.0000,0.0000,10.9099
0.0000,0.0000,9.1438
0.0000,0.0000,9.5586
7.5099,32.5949,10.2307
19.4024,84.2118,8.7929
31.5270,136.8358,9.5313
39.9888,173.5624,8.5666
51.3444,222.8490,13.3938
63.9536,277.5764,9.3213
65.8669,285.8808,6.3407
77.1247,334.7427,9.9225
91.9025,398.8824,7.7503
103.9864,451.3300,9.1312
111.4389,483.6759,8.9513
105.9326,459.7769,7.7025
111.4231,483.6071,5.6407
122.2556,530.6230,6.0076
132.4694,574.9541,6.9466
132.2046,573.8046,7.6715
124.7644,541.5123,5.5017
149.3197,648.0889,5.0081
145.6767,632.2772,4.4627
159.0002,690.1049,5.4566
162.2778,704.3306,4.8141
148.7690,645.6987,2.6388
145.0225,629.4377,4.5493
162.5334,705.4399,0.7267
158.9844,690.0366,3.9667
146.2772,634.8835,2.1906
139.2190,604.2491,1.9134
143.1451,621.2896,-0.1309
147.3921,639.7228,-0.4586
141.1354,612.5667,0.0287
123.9757,538.0888,-0.2712
129.5360,562.2220,0.8326
119.8478,520.1725,1.5391
103.5495,449.4336,-0.0329
99.0220,429.7832,-0.6558
89.5410,388.6329,1.8290
87.2002,378.4729,1.2849
73.3338,318.2892,0.7056
65.2221,283.0818,0.2221
54.0215,234.4685,-3.5275
40.9226,177.6156,0.5067
33.4294,145.0930,2.5307
20.9360,90.8678,1.0095
10.1929,44.2398,5.6785
0.0000,0.0000,2.1309
0.0000,0.0000,0.2803
0.0000,0.0000,3.5766
0.0000,0.0000,1.1628
0.0000,0.0000,3.0775
0.0000,0.0000,2.7511
0.0000,0.0000,4.3405
0.0000,0.0000,-0.2820
0.0000,0.0000,2.1798
0.0000,0.0000,5.9989
0.0000,0.0000,-1.1207
0.0000,0.0000,2.9227
0.0000,0.0000,4.5421
0.0000,0.0000,5.4142
0.0000,0.0000,4.3004
0.0000,0.0000,4.2351
0.0000,0.0000,7.3707
0.0000,0.0000,5.3919
0.0000,0.0000,5.2871
0.0000,0.0000,5.2283
0.0000,0.0000,5.2601
0.0000,0.0000,7.2168
0.0000,0.0000,6.4262
0.0000,0.0000,10.7854
0.0000,0.0000,6.7373
0.0000,0.0000,6.7895
0.0000,0.0000,9.3621
0.0000,0.0000,7.2142
0.0000,0.0000,11.0178
0.0000,0.0000,11.1556
0.0000,0.0000,8.1842
0.0000,0.0000,10.6053
0.0000,0.0000,11.2619
0.0000,0.0000,10.7235
0.0000,0.0000,13.8382
0.0000,0.0000,7.7298
0.0000,0.0000,10.6908
0.0000,0.0000,10.8191
0.0000,0.0000,11.2923
0.0000,0.0000,11.5918
0.0000,0.0000,11.5588
0.0000,0.0000,12.8247
0.0000,0.0000,10.6817
0.0000,0.0000,9.7689
0.0000,0.0000,12.1072
0.0000,0.0000,8.2601
0.0000,0.0000,11.9978
0.0000,0.0000,8.5604
0.0000,0.0000,12.7714
0.0000,0.0000,12.0749
0.0000,0.0000,12.1876
0.0000,0.0000,8.2048
6.9417,30.1290,9.8045
15.8319,68.7147,8.1243
28.3441,123.0211,10.3637
42.0373,182.4538,7.4594
48.1263,208.8815,11.7362
59.0482,256.2856,8.7547
73.5182,319.0893,5.2616
82.5244,358.1786,8.9733
94.0196,408.0713,6.4741
101.3487,439.8816,9.2506
111.7228,484.9081,8.5121
111.5607,484.2046,5.9068
120.7746,524.1954,7.9072
122.5122,531.7368,7.3729
135.8471,589.6143,7.6860
139.9170,607.2789,4.2187
150.1095,651.5168,5.7740
154.0649,668.6846,5.7656
146.4796,635.7621,3.6217
159.7024,693.1530,2.1089
148.0165,642.4326,3.3468
162.2338,704.1396,4.6865
154.5175,670.6489,1.3281
153.4613,666.0646,1.4202
160.1267,694.9942,2.2824
